TLM_PKT_NAME,PKT_ID,TLM_PKT_RELID,tlm_pkt_SHORT_DESCRIPTION,tlm_pkt_DESCRIPTION,MAX_LENGTH,SEQUENCE_NUMBER,AGGREGATE_SPEC_RELID,DATA_ITEM_NAME,DATA_ITEM_RELID,data_item_SHORT_DESCRIPTION,data_item_DESCRIPTION,DATA_TYPE_NAME,DATA_TYPE_RELID,NUM_BITS,ARRAY_NAME,ARRAY_RELID,NUM_DIMENSIONS,DIM_1_SIZE,DIM_2_SIZE,ENUM_NAME,ENUM_RELID,CONSTRAINT_RELID,ANALOG_NAME,ANALOG_RELID,ENDIAN_NAME,ENDIAN_RELID
SSB,19,1421,Status Summary Bit Array,"Each bit in this array represents one error type.  If the bit is set to ERR, that error has occurred.  The bits will remain set until explicitly cleared to OK by issuing the CLEAR_SSB command.",64,272,13552,CST_SSB_279,17056,Status Summary Bit 279,,1BitUInt8,1,1,,,,,,OK_ERR,3221,1503,,,little_endian,2
SSB,19,1421,Status Summary Bit Array,"Each bit in this array represents one error type.  If the bit is set to ERR, that error has occurred.  The bits will remain set until explicitly cleared to OK by issuing the CLEAR_SSB command.",64,273,13551,CST_SSB_278,17055,Status Summary Bit 278,,1BitUInt8,1,1,,,,,,OK_ERR,3221,1503,,,little_endian,2
SSB,19,1421,Status Summary Bit Array,"Each bit in this array represents one error type.  If the bit is set to ERR, that error has occurred.  The bits will remain set until explicitly cleared to OK by issuing the CLEAR_SSB command.",64,274,13550,CST_SSB_277,17054,Status Summary Bit 277,,1BitUInt8,1,1,,,,,,OK_ERR,3221,1503,,,little_endian,2
SSB,19,1421,Status Summary Bit Array,"Each bit in this array represents one error type.  If the bit is set to ERR, that error has occurred.  The bits will remain set until explicitly cleared to OK by issuing the CLEAR_SSB command.",64,275,13549,CST_SSB_276,17053,Status Summary Bit 276,,1BitUInt8,1,1,,,,,,OK_ERR,3221,1503,,,little_endian,2
SSB,19,1421,Status Summary Bit Array,"Each bit in this array represents one error type.  If the bit is set to ERR, that error has occurred.  The bits will remain set until explicitly cleared to OK by issuing the CLEAR_SSB command.",64,276,13548,CST_SSB_275,17052,Status Summary Bit 275,,1BitUInt8,1,1,,,,,,OK_ERR,3221,1503,,,little_endian,2
SSB,19,1421,Status Summary Bit Array,"Each bit in this array represents one error type.  If the bit is set to ERR, that error has occurred.  The bits will remain set until explicitly cleared to OK by issuing the CLEAR_SSB command.",64,277,13547,CST_SSB_274,17051,Status Summary Bit 274,,1BitUInt8,1,1,,,,,,OK_ERR,3221,1503,,,little_endian,2
SSB,19,1421,Status Summary Bit Array,"Each bit in this array represents one error type.  If the bit is set to ERR, that error has occurred.  The bits will remain set until explicitly cleared to OK by issuing the CLEAR_SSB command.",64,278,13546,CST_SSB_273,17050,Status Summary Bit 273,,1BitUInt8,1,1,,,,,,OK_ERR,3221,1503,,,little_endian,2
SSB,19,1421,Status Summary Bit Array,"Each bit in this array represents one error type.  If the bit is set to ERR, that error has occurred.  The bits will remain set until explicitly cleared to OK by issuing the CLEAR_SSB command.",64,279,13545,CST_SSB_272,17049,Status Summary Bit 272,,1BitUInt8,1,1,,,,,,OK_ERR,3221,1503,,,little_endian,2
SSB,19,1421,Status Summary Bit Array,"Each bit in this array represents one error type.  If the bit is set to ERR, that error has occurred.  The bits will remain set until explicitly cleared to OK by issuing the CLEAR_SSB command.",64,280,13560,CST_SSB_287,17064,Status Summary Bit 287,,1BitUInt8,1,1,,,,,,OK_ERR,3221,1503,,,little_endian,2
SSB,19,1421,Status Summary Bit Array,"Each bit in this array represents one error type.  If the bit is set to ERR, that error has occurred.  The bits will remain set until explicitly cleared to OK by issuing the CLEAR_SSB command.",64,281,13559,CST_SSB_286,17063,Status Summary Bit 286,,1BitUInt8,1,1,,,,,,OK_ERR,3221,1503,,,little_endian,2
SSB,19,1421,Status Summary Bit Array,"Each bit in this array represents one error type.  If the bit is set to ERR, that error has occurred.  The bits will remain set until explicitly cleared to OK by issuing the CLEAR_SSB command.",64,282,13558,CST_SSB_285,17062,Status Summary Bit 285,,1BitUInt8,1,1,,,,,,OK_ERR,3221,1503,,,little_endian,2
SSB,19,1421,Status Summary Bit Array,"Each bit in this array represents one error type.  If the bit is set to ERR, that error has occurred.  The bits will remain set until explicitly cleared to OK by issuing the CLEAR_SSB command.",64,283,13557,CST_SSB_284,17061,Status Summary Bit 284,,1BitUInt8,1,1,,,,,,OK_ERR,3221,1503,,,little_endian,2
SSB,19,1421,Status Summary Bit Array,"Each bit in this array represents one error type.  If the bit is set to ERR, that error has occurred.  The bits will remain set until explicitly cleared to OK by issuing the CLEAR_SSB command.",64,284,13556,CST_SSB_283,17060,Status Summary Bit 283,,1BitUInt8,1,1,,,,,,OK_ERR,3221,1503,,,little_endian,2
SSB,19,1421,Status Summary Bit Array,"Each bit in this array represents one error type.  If the bit is set to ERR, that error has occurred.  The bits will remain set until explicitly cleared to OK by issuing the CLEAR_SSB command.",64,285,13555,CST_SSB_282,17059,Status Summary Bit 282,,1BitUInt8,1,1,,,,,,OK_ERR,3221,1503,,,little_endian,2
SSB,19,1421,Status Summary Bit Array,"Each bit in this array represents one error type.  If the bit is set to ERR, that error has occurred.  The bits will remain set until explicitly cleared to OK by issuing the CLEAR_SSB command.",64,286,13554,CST_SSB_281,17058,Status Summary Bit 281,,1BitUInt8,1,1,,,,,,OK_ERR,3221,1503,,,little_endian,2
SSB,19,1421,Status Summary Bit Array,"Each bit in this array represents one error type.  If the bit is set to ERR, that error has occurred.  The bits will remain set until explicitly cleared to OK by issuing the CLEAR_SSB command.",64,287,13553,CST_SSB_280,17057,Status Summary Bit 280,,1BitUInt8,1,1,,,,,,OK_ERR,3221,1503,,,little_endian,2
SSB,19,1421,Status Summary Bit Array,"Each bit in this array represents one error type.  If the bit is set to ERR, that error has occurred.  The bits will remain set until explicitly cleared to OK by issuing the CLEAR_SSB command.",64,288,13568,CST_SSB_295,17072,Status Summary Bit 295,,1BitUInt8,1,1,,,,,,OK_ERR,3221,1503,,,little_endian,2
SSB,19,1421,Status Summary Bit Array,"Each bit in this array represents one error type.  If the bit is set to ERR, that error has occurred.  The bits will remain set until explicitly cleared to OK by issuing the CLEAR_SSB command.",64,289,13567,CST_SSB_294,17071,Status Summary Bit 294,,1BitUInt8,1,1,,,,,,OK_ERR,3221,1503,,,little_endian,2
SSB,19,1421,Status Summary Bit Array,"Each bit in this array represents one error type.  If the bit is set to ERR, that error has occurred.  The bits will remain set until explicitly cleared to OK by issuing the CLEAR_SSB command.",64,290,13566,CST_SSB_293,17070,Status Summary Bit 293,,1BitUInt8,1,1,,,,,,OK_ERR,3221,1503,,,little_endian,2
SSB,19,1421,Status Summary Bit Array,"Each bit in this array represents one error type.  If the bit is set to ERR, that error has occurred.  The bits will remain set until explicitly cleared to OK by issuing the CLEAR_SSB command.",64,291,13565,CST_SSB_292,17069,Status Summary Bit 292,,1BitUInt8,1,1,,,,,,OK_ERR,3221,1503,,,little_endian,2
SSB,19,1421,Status Summary Bit Array,"Each bit in this array represents one error type.  If the bit is set to ERR, that error has occurred.  The bits will remain set until explicitly cleared to OK by issuing the CLEAR_SSB command.",64,292,13564,CST_SSB_291,17068,Status Summary Bit 291,,1BitUInt8,1,1,,,,,,OK_ERR,3221,1503,,,little_endian,2
SSB,19,1421,Status Summary Bit Array,"Each bit in this array represents one error type.  If the bit is set to ERR, that error has occurred.  The bits will remain set until explicitly cleared to OK by issuing the CLEAR_SSB command.",64,293,13563,CST_SSB_290,17067,Status Summary Bit 290,,1BitUInt8,1,1,,,,,,OK_ERR,3221,1503,,,little_endian,2
SSB,19,1421,Status Summary Bit Array,"Each bit in this array represents one error type.  If the bit is set to ERR, that error has occurred.  The bits will remain set until explicitly cleared to OK by issuing the CLEAR_SSB command.",64,294,13562,CST_SSB_289,17066,Status Summary Bit 289,,1BitUInt8,1,1,,,,,,OK_ERR,3221,1503,,,little_endian,2
SSB,19,1421,Status Summary Bit Array,"Each bit in this array represents one error type.  If the bit is set to ERR, that error has occurred.  The bits will remain set until explicitly cleared to OK by issuing the CLEAR_SSB command.",64,295,13561,CST_SSB_288,17065,Status Summary Bit 288,,1BitUInt8,1,1,,,,,,OK_ERR,3221,1503,,,little_endian,2
SSB,19,1421,Status Summary Bit Array,"Each bit in this array represents one error type.  If the bit is set to ERR, that error has occurred.  The bits will remain set until explicitly cleared to OK by issuing the CLEAR_SSB command.",64,296,13576,CST_SSB_303,17080,Status Summary Bit 303,,1BitUInt8,1,1,,,,,,OK_ERR,3221,1503,,,little_endian,2
SSB,19,1421,Status Summary Bit Array,"Each bit in this array represents one error type.  If the bit is set to ERR, that error has occurred.  The bits will remain set until explicitly cleared to OK by issuing the CLEAR_SSB command.",64,297,13575,CST_SSB_302,17079,Status Summary Bit 302,,1BitUInt8,1,1,,,,,,OK_ERR,3221,1503,,,little_endian,2
SSB,19,1421,Status Summary Bit Array,"Each bit in this array represents one error type.  If the bit is set to ERR, that error has occurred.  The bits will remain set until explicitly cleared to OK by issuing the CLEAR_SSB command.",64,298,13574,CST_SSB_301,17078,Status Summary Bit 301,,1BitUInt8,1,1,,,,,,OK_ERR,3221,1503,,,little_endian,2
SSB,19,1421,Status Summary Bit Array,"Each bit in this array represents one error type.  If the bit is set to ERR, that error has occurred.  The bits will remain set until explicitly cleared to OK by issuing the CLEAR_SSB command.",64,299,13573,CST_SSB_300,17077,Status Summary Bit 300,,1BitUInt8,1,1,,,,,,OK_ERR,3221,1503,,,little_endian,2
SSB,19,1421,Status Summary Bit Array,"Each bit in this array represents one error type.  If the bit is set to ERR, that error has occurred.  The bits will remain set until explicitly cleared to OK by issuing the CLEAR_SSB command.",64,300,13572,CST_SSB_299,17076,Status Summary Bit 299,,1BitUInt8,1,1,,,,,,OK_ERR,3221,1503,,,little_endian,2
SSB,19,1421,Status Summary Bit Array,"Each bit in this array represents one error type.  If the bit is set to ERR, that error has occurred.  The bits will remain set until explicitly cleared to OK by issuing the CLEAR_SSB command.",64,301,13571,CST_SSB_298,17075,Status Summary Bit 298,,1BitUInt8,1,1,,,,,,OK_ERR,3221,1503,,,little_endian,2
SSB,19,1421,Status Summary Bit Array,"Each bit in this array represents one error type.  If the bit is set to ERR, that error has occurred.  The bits will remain set until explicitly cleared to OK by issuing the CLEAR_SSB command.",64,302,13570,CST_SSB_297,17074,Status Summary Bit 297,,1BitUInt8,1,1,,,,,,OK_ERR,3221,1503,,,little_endian,2
SSB,19,1421,Status Summary Bit Array,"Each bit in this array represents one error type.  If the bit is set to ERR, that error has occurred.  The bits will remain set until explicitly cleared to OK by issuing the CLEAR_SSB command.",64,303,13569,CST_SSB_296,17073,Status Summary Bit 296,,1BitUInt8,1,1,,,,,,OK_ERR,3221,1503,,,little_endian,2
SSB,19,1421,Status Summary Bit Array,"Each bit in this array represents one error type.  If the bit is set to ERR, that error has occurred.  The bits will remain set until explicitly cleared to OK by issuing the CLEAR_SSB command.",64,304,13584,CST_SSB_311,17088,Status Summary Bit 311,,1BitUInt8,1,1,,,,,,OK_ERR,3221,1503,,,little_endian,2
SSB,19,1421,Status Summary Bit Array,"Each bit in this array represents one error type.  If the bit is set to ERR, that error has occurred.  The bits will remain set until explicitly cleared to OK by issuing the CLEAR_SSB command.",64,305,13583,CST_SSB_310,17087,Status Summary Bit 310,,1BitUInt8,1,1,,,,,,OK_ERR,3221,1503,,,little_endian,2
SSB,19,1421,Status Summary Bit Array,"Each bit in this array represents one error type.  If the bit is set to ERR, that error has occurred.  The bits will remain set until explicitly cleared to OK by issuing the CLEAR_SSB command.",64,306,13582,CST_SSB_309,17086,Status Summary Bit 309,,1BitUInt8,1,1,,,,,,OK_ERR,3221,1503,,,little_endian,2
SSB,19,1421,Status Summary Bit Array,"Each bit in this array represents one error type.  If the bit is set to ERR, that error has occurred.  The bits will remain set until explicitly cleared to OK by issuing the CLEAR_SSB command.",64,307,13581,CST_SSB_308,17085,Status Summary Bit 308,,1BitUInt8,1,1,,,,,,OK_ERR,3221,1503,,,little_endian,2
SSB,19,1421,Status Summary Bit Array,"Each bit in this array represents one error type.  If the bit is set to ERR, that error has occurred.  The bits will remain set until explicitly cleared to OK by issuing the CLEAR_SSB command.",64,308,13580,CST_SSB_307,17084,Status Summary Bit 307,,1BitUInt8,1,1,,,,,,OK_ERR,3221,1503,,,little_endian,2
SSB,19,1421,Status Summary Bit Array,"Each bit in this array represents one error type.  If the bit is set to ERR, that error has occurred.  The bits will remain set until explicitly cleared to OK by issuing the CLEAR_SSB command.",64,309,13579,CST_SSB_306,17083,Status Summary Bit 306,,1BitUInt8,1,1,,,,,,OK_ERR,3221,1503,,,little_endian,2
SSB,19,1421,Status Summary Bit Array,"Each bit in this array represents one error type.  If the bit is set to ERR, that error has occurred.  The bits will remain set until explicitly cleared to OK by issuing the CLEAR_SSB command.",64,310,13578,CST_SSB_305,17082,Status Summary Bit 305,,1BitUInt8,1,1,,,,,,OK_ERR,3221,1503,,,little_endian,2
SSB,19,1421,Status Summary Bit Array,"Each bit in this array represents one error type.  If the bit is set to ERR, that error has occurred.  The bits will remain set until explicitly cleared to OK by issuing the CLEAR_SSB command.",64,311,13577,CST_SSB_304,17081,Status Summary Bit 304,,1BitUInt8,1,1,,,,,,OK_ERR,3221,1503,,,little_endian,2
SSB,19,1421,Status Summary Bit Array,"Each bit in this array represents one error type.  If the bit is set to ERR, that error has occurred.  The bits will remain set until explicitly cleared to OK by issuing the CLEAR_SSB command.",64,312,13592,CST_SSB_319,17096,Status Summary Bit 319,,1BitUInt8,1,1,,,,,,OK_ERR,3221,1503,,,little_endian,2
SSB,19,1421,Status Summary Bit Array,"Each bit in this array represents one error type.  If the bit is set to ERR, that error has occurred.  The bits will remain set until explicitly cleared to OK by issuing the CLEAR_SSB command.",64,313,13591,CST_SSB_318,17095,Status Summary Bit 318,,1BitUInt8,1,1,,,,,,OK_ERR,3221,1503,,,little_endian,2
SSB,19,1421,Status Summary Bit Array,"Each bit in this array represents one error type.  If the bit is set to ERR, that error has occurred.  The bits will remain set until explicitly cleared to OK by issuing the CLEAR_SSB command.",64,314,13590,CST_SSB_317,17094,Status Summary Bit 317,,1BitUInt8,1,1,,,,,,OK_ERR,3221,1503,,,little_endian,2
SSB,19,1421,Status Summary Bit Array,"Each bit in this array represents one error type.  If the bit is set to ERR, that error has occurred.  The bits will remain set until explicitly cleared to OK by issuing the CLEAR_SSB command.",64,315,13589,CST_SSB_316,17093,Status Summary Bit 316,,1BitUInt8,1,1,,,,,,OK_ERR,3221,1503,,,little_endian,2
SSB,19,1421,Status Summary Bit Array,"Each bit in this array represents one error type.  If the bit is set to ERR, that error has occurred.  The bits will remain set until explicitly cleared to OK by issuing the CLEAR_SSB command.",64,316,13588,CST_SSB_315,17092,Status Summary Bit 315,,1BitUInt8,1,1,,,,,,OK_ERR,3221,1503,,,little_endian,2
SSB,19,1421,Status Summary Bit Array,"Each bit in this array represents one error type.  If the bit is set to ERR, that error has occurred.  The bits will remain set until explicitly cleared to OK by issuing the CLEAR_SSB command.",64,317,13587,CST_SSB_314,17091,Status Summary Bit 314,,1BitUInt8,1,1,,,,,,OK_ERR,3221,1503,,,little_endian,2
SSB,19,1421,Status Summary Bit Array,"Each bit in this array represents one error type.  If the bit is set to ERR, that error has occurred.  The bits will remain set until explicitly cleared to OK by issuing the CLEAR_SSB command.",64,318,13586,CST_SSB_313,17090,Status Summary Bit 313,,1BitUInt8,1,1,,,,,,OK_ERR,3221,1503,,,little_endian,2
